,imgSrc,detailUrl,address,addressCity,addressZipcode,beds,baths,price,latitude,longitude,homeType
1068,https://photos.zillowstatic.com/fp/3c422a172ce24b34c136bf4d2631b425-p_e.jpg,https://www.zillow.com/homedetails/16-Links-Ln-Brampton-ON-L6Y-5H1/2063006790_zpid/,"16 Links Ln, Brampton, ON L6Y 5H1",Brampton,L6Y5H1,3,3,1389000,43.729824,-79.8217,SINGLE_FAMILY
1069,https://photos.zillowstatic.com/fp/ec199c5bc5964d2da14cc01a8e2fa167-p_e.jpg,https://www.zillow.com/homedetails/36-Blaketon-Ct-Brampton-ON-L6P-1K7/2064132420_zpid/,"36 Blaketon Ct, Brampton, ON L6P 1K7",Brampton,L6P1K7,3,3,1389900,43.69457,-79.80585,SINGLE_FAMILY
1070,https://photos.zillowstatic.com/fp/271c2b751aa9c9e620eb8c7662fc430d-p_e.jpg,https://www.zillow.com/homedetails/103-Miracle-Trl-Brampton-ON-L7A-0Y9/2065436570_zpid/,"103 Miracle Trl, Brampton, ON L7A 0Y9",Brampton,L7A0Y9,4,4,1398000,43.65918,-79.75433,SINGLE_FAMILY
1071,https://photos.zillowstatic.com/fp/d3553e52852d41564aa103b81c1a78fa-p_e.jpg,https://www.zillow.com/homedetails/12-Sheepberry-Ter-Brampton-ON-L7A-2B6/2062780266_zpid/,"12 Sheepberry Ter, Brampton, ON L7A 2B6",Brampton,L7A2B6,4,4,1398800,43.673756,-79.72032,SINGLE_FAMILY
1072,https://photos.zillowstatic.com/fp/9ec7e5d517b9de21ffe7cd542fbe1d4d-p_e.jpg,https://www.zillow.com/homedetails/15-Cranwood-Cir-Brampton-ON-L6Y-0Y4/2063082321_zpid/,"15 Cranwood Cir, Brampton, ON L6Y 0Y4",Brampton,L6Y0Y4,5,5,1399000,0,0,SINGLE_FAMILY
1073,https://photos.zillowstatic.com/fp/4de376b388a0d1189ca2f54f4f60850d-p_e.jpg,https://www.zillow.com/homedetails/1-Gifford-Gate-Brampton-ON-L6R-0M4/2062480988_zpid/,"1 Gifford Gate, Brampton, ON L6R 0M4",Brampton,L6R0M4,4,3,1399000,43.680035,-79.77067,SINGLE_FAMILY
1074,https://photos.zillowstatic.com/fp/756578d14b3c86fb59c960c464ac819e-p_e.jpg,https://www.zillow.com/homedetails/7-Baha-Cres-Brampton-ON-L7A-2J2/2062972221_zpid/,"7 Baha Cres, Brampton, ON L7A 2J2",Brampton,L7A2J2,3,2,1399000,43.708473,-79.85018,SINGLE_FAMILY
1075,https://photos.zillowstatic.com/fp/ec99e0b740ad35b61dc431880575c43e-p_e.jpg,https://www.zillow.com/homedetails/92-Ambleside-Dr-Brampton-ON-L6Y-1B9/2062510013_zpid/,"92 Ambleside Dr, Brampton, ON L6Y 1B9",Brampton,L6Y1B9,3,3,1399000,43.797043,-79.7521,SINGLE_FAMILY
1076,https://photos.zillowstatic.com/fp/6919338bfc2255c49ba76fa0bd70080c-p_e.jpg,https://www.zillow.com/homedetails/29-Sunnyview-Rd-Brampton-ON-L7A-3E4/2063782445_zpid/,"29 Sunnyview Rd, Brampton, ON L7A 3E4",Brampton,L7A3E4,3,3,1399000,43.701237,-79.81184,SINGLE_FAMILY
1077,https://photos.zillowstatic.com/fp/52caac94176b1bf14c8533d1a56fcf76-p_e.jpg,https://www.zillow.com/homedetails/11-Alboreto-Way-Brampton-ON-L6X-0N4/2063338470_zpid/,"11 Alboreto Way, Brampton, ON L6X 0N4",Brampton,L6X0N4,4,3,1399000,43.796776,-79.66904,SINGLE_FAMILY
1078,https://photos.zillowstatic.com/fp/0d3173021afbf359d6cd07133e6a4e7f-p_e.jpg,https://www.zillow.com/homedetails/200-Malta-Ave-TOWNHOUSE-63-Brampton-ON-L6Y-5B4/2063189772_zpid/,"200 Malta Ave TOWNHOUSE 63, Brampton, ON L6Y 5B4",Brampton,L6Y5B4,3,3,1399000,43.71938,-79.73567,SINGLE_FAMILY
1079,https://photos.zillowstatic.com/fp/b552a8e6f50ce9457b406b9e7c9fd8e2-p_e.jpg,https://www.zillow.com/homedetails/8-Tara-Park-Ct-Brampton-ON-L6V-3E4/2062602725_zpid/,"8 Tara Park Ct, Brampton, ON L6V 3E4",Brampton,L6V3E4,3,2,1399700,43.694366,-79.83529,SINGLE_FAMILY
1080,https://photos.zillowstatic.com/fp/4e2370df650acfddfc45638a4abc5644-p_e.jpg,https://www.zillow.com/homedetails/9-Amethyst-Cir-Brampton-ON-L6P-0Z7/2062907421_zpid/,"9 Amethyst Cir, Brampton, ON L6P 0Z7",Brampton,L6P0Z7,5,4,1399888,43.72175,-79.73908,SINGLE_FAMILY
1081,https://photos.zillowstatic.com/fp/a75c123c87cf8a593033d5a856e67a5b-p_e.jpg,https://www.zillow.com/homedetails/75-Sweetwood-Cir-Brampton-ON-L7A-2S2/2086556105_zpid/,"75 Sweetwood Cir, Brampton, ON L7A 2S2",Brampton,L7A2S2,0,0,1399900,43.774837,-79.664986,SINGLE_FAMILY
1082,https://photos.zillowstatic.com/fp/5893833f72b4f8cefd7031e7352c4177-p_e.jpg,https://www.zillow.com/homedetails/120-Watsonbrook-Dr-Brampton-ON-L6R-0R4/2068742775_zpid/,"120 Watsonbrook Dr, Brampton, ON L6R 0R4",Brampton,L6R0R4,4,5,1399900,43.68512,-79.82528,SINGLE_FAMILY
1083,https://photos.zillowstatic.com/fp/ad3954d6ab8383a56f6cad63a7ec1b16-p_e.jpg,https://www.zillow.com/homedetails/12-Hiberton-Cres-Brampton-ON-L7A-3E2/2062481169_zpid/,"12 Hiberton Cres, Brampton, ON L7A 3E2",Brampton,L7A3E2,4,4,1399900,43.69248,-79.83018,SINGLE_FAMILY
1084,https://photos.zillowstatic.com/fp/e3f6f56ad621ca32207e75a4804ee914-p_e.jpg,https://www.zillow.com/homedetails/3-Nightjar-Dr-Brampton-ON-L7A-5A1/2063430492_zpid/,"3 Nightjar Dr, Brampton, ON L7A 5A1",Brampton,L7A5A1,5,4,1399998,43.653027,-79.80948,SINGLE_FAMILY
1085,https://photos.zillowstatic.com/fp/25e456aa0c1aea431c65c63056c1b456-p_e.jpg,https://www.zillow.com/homedetails/66-Jill-Cres-Brampton-ON-L6S-3J2/2069080843_zpid/,"66 Jill Cres, Brampton, ON L6S 3J2",Brampton,L6S3J2,4,4,1410000,43.755272,-79.77491,SINGLE_FAMILY
1086,https://photos.zillowstatic.com/fp/48451c9e372fc0193e7ee2e25cb6453f-p_e.jpg,https://www.zillow.com/homedetails/474-Father-Tobin-Rd-Brampton-ON-L6R-0S6/2062437584_zpid/,"474 Father Tobin Rd, Brampton, ON L6R 0S6",Brampton,L6R0S6,4,3,1415000,43.77953,-79.701035,SINGLE_FAMILY
1087,https://photos.zillowstatic.com/fp/67d8bcd6572783e532dfd8c95278f235-p_e.jpg,https://www.zillow.com/homedetails/44-Herringbone-Cres-Brampton-ON-L6P-4B8/2063274310_zpid/,"44 Herringbone Cres, Brampton, ON L6P 4B8",Brampton,L6P4B8,5,8,1425000,43.761993,-79.76867,SINGLE_FAMILY
1088,https://photos.zillowstatic.com/fp/75f6841e5cf98ac96d95a6a227ac7008-p_e.jpg,https://www.zillow.com/homedetails/50-Sahara-Trl-Brampton-ON-L6R-1P3/2062466275_zpid/,"50 Sahara Trl, Brampton, ON L6R 1P3",Brampton,L6R1P3,4,3,1449000,43.732445,-79.77859,SINGLE_FAMILY
1089,https://photos.zillowstatic.com/fp/4ffb292b181a34de7f03ca8f7872ffa6-p_e.jpg,https://www.zillow.com/homedetails/127-Passfield-Trl-Brampton-ON-L6P-1V1/2062460829_zpid/,"127 Passfield Trl, Brampton, ON L6P 1V1",Brampton,L6P1V1,4,4,1449888,43.724552,-79.819145,SINGLE_FAMILY
1090,https://photos.zillowstatic.com/fp/dbd945371b7a3668c8f85935967c10de-p_e.jpg,https://www.zillow.com/homedetails/128-Church-St-E-Brampton-ON-L6V-1G8/2062507808_zpid/,"128 Church St E, Brampton, ON L6V 1G8",Brampton,L6V1G8,2,2,1449900,43.675076,-79.81238,SINGLE_FAMILY
1091,https://photos.zillowstatic.com/fp/0e03c67700023412952b62401f7090b5-p_e.jpg,https://www.zillow.com/homedetails/82-Carleton-Pl-Brampton-ON-L6T-3Z4/2071882938_zpid/,"82 Carleton Pl, Brampton, ON L6T 3Z4",Brampton,L6T3Z4,3,4,1449900,43.72415,-79.81952,SINGLE_FAMILY
1092,https://photos.zillowstatic.com/fp/e11a8432f73998f9cd17a579e78e515f-p_e.jpg,https://www.zillow.com/homedetails/5-Braemore-Rd-Brampton-ON-L6X-1E4/2062430982_zpid/,"5 Braemore Rd, Brampton, ON L6X 1E4",Brampton,L6X1E4,3,2,1450000,43.67578,-79.79239,SINGLE_FAMILY
1093,https://photos.zillowstatic.com/fp/42480456ca1ec36546edb7f1cec2ed91-p_e.jpg,https://www.zillow.com/homedetails/49-Pellegrino-Rd-Brampton-ON-L7A-4V5/2062481179_zpid/,"49 Pellegrino Rd, Brampton, ON L7A 4V5",Brampton,L7A4V5,5,6,1469000,43.787373,-79.66644,SINGLE_FAMILY
1094,https://photos.zillowstatic.com/fp/b8ac49341f79137148742b040685896b-p_e.jpg,https://www.zillow.com/homedetails/36-Sandyshores-Dr-Brampton-ON-L6R-2H2/2062574500_zpid/,"36 Sandyshores Dr, Brampton, ON L6R 2H2",Brampton,L6R2H2,4,4,1475000,43.65327,-79.72028,SINGLE_FAMILY
1095,https://photos.zillowstatic.com/fp/c531d9418e258e98dd3a4f0e09fcc955-p_e.jpg,https://www.zillow.com/homedetails/15-Clarkson-Ct-Brampton-ON-L6T-1Z9/2062761562_zpid/,"15 Clarkson Ct, Brampton, ON L6T 1Z9",Brampton,L6T1Z9,3,3,1479000,43.706947,-79.83082,SINGLE_FAMILY
1096,https://photos.zillowstatic.com/fp/378a5d7e2cf98c534aa4cd5af78d3626-p_e.jpg,https://www.zillow.com/homedetails/4-Zamek-St-Brampton-ON-L6R-3V9/2062481161_zpid/,"4 Zamek St, Brampton, ON L6R 3V9",Brampton,L6R3V9,4,3,1489900,43.721214,-79.77796,SINGLE_FAMILY
1097,https://photos.zillowstatic.com/fp/6224c351548b286c81be6b454b04616b-p_e.jpg,https://www.zillow.com/homedetails/54-Bayhampton-Dr-Brampton-ON-L6P-2S7/2062922716_zpid/,"54 Bayhampton Dr, Brampton, ON L6P 2S7",Brampton,L6P2S7,4,4,1495000,43.711395,-79.7332,SINGLE_FAMILY
1098,https://photos.zillowstatic.com/fp/22118583c6ad3f321fe4ddc97b85bda9-p_e.jpg,https://www.zillow.com/homedetails/2-Kendra-Ct-Brampton-ON-L7A-1L8/2071856801_zpid/,"2 Kendra Ct, Brampton, ON L7A 1L8",Brampton,L7A1L8,3,2,1495000,43.79205,-79.74249,SINGLE_FAMILY
1099,https://photos.zillowstatic.com/fp/07f235ad35c09348d654641717cead29-p_e.jpg,https://www.zillow.com/homedetails/12-Pepperbush-Rd-Brampton-ON-L6P-2L2/2062497383_zpid/,"12 Pepperbush Rd, Brampton, ON L6P 2L2",Brampton,L6P2L2,4,4,1499000,43.814194,-79.72423,SINGLE_FAMILY
1100,https://photos.zillowstatic.com/fp/39eaf71b7698da3de0d911b263386556-p_e.jpg,https://www.zillow.com/homedetails/66-Coachlight-Cres-Brampton-ON-L6P-2Y8/2062589557_zpid/,"66 Coachlight Cres, Brampton, ON L6P 2Y8",Brampton,L6P2Y8,3,4,1499000,43.7187,-79.7364,SINGLE_FAMILY
1101,https://photos.zillowstatic.com/fp/195d2a9f8a53bddd8ebf01c29afb0705-p_e.jpg,https://www.zillow.com/homedetails/32-Newby-Ct-Brampton-ON-L6V-2R8/2062547323_zpid/,"32 Newby Ct, Brampton, ON L6V 2R8",Brampton,L6V2R8,4,3,1499000,43.67157,-79.72536,SINGLE_FAMILY
1102,https://photos.zillowstatic.com/fp/3617bc43c37dad759397a326d42f5459-p_e.jpg,https://www.zillow.com/homedetails/27-Cedar-Lake-Cres-Brampton-ON-L6Y-0P9/2062520606_zpid/,"27 Cedar Lake Cres, Brampton, ON L6Y 0P9",Brampton,L6Y0P9,3,3,1499900,0,0,SINGLE_FAMILY
1103,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=43.66620635986328,-79.81869506835938&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=u61a7jMv2qBlUrt6O2uT1hwvjQg=",https://www.zillow.com/homedetails/44-Waterwide-Cres-Brampton-ON-L6X-5K9/2062725725_zpid/,"44 Waterwide Cres, Brampton, ON L6X 5K9",Brampton,L6X5K9,7,6,1499999,43.73234,-79.83156,SINGLE_FAMILY
1104,https://photos.zillowstatic.com/fp/7edcfd171c26ac07ec98f73dcd730749-p_e.jpg,https://www.zillow.com/homedetails/100-Leeward-Dr-1809-Brampton-ON-L6S-5V9/2063001329_zpid/,"100 Leeward Dr #1809, Brampton, ON L6S 5V9",Brampton,L6S5V9,3,2,1499999,43.72492,-79.81033,SINGLE_FAMILY
1105,https://photos.zillowstatic.com/fp/8e89b0f3b99629cd50491b6705386b34-p_e.jpg,https://www.zillow.com/homedetails/13-Brinkley-Dr-Brampton-ON-L7A-1L8/2062468955_zpid/,"13 Brinkley Dr, Brampton, ON L7A 1L8",Brampton,L7A1L8,4,4,1548000,43.690086,-79.79453,SINGLE_FAMILY
1106,https://photos.zillowstatic.com/fp/a4cdd50ec60fbf39f84c454d3cf4f62c-p_e.jpg,https://www.zillow.com/homedetails/27-Aspen-Hills-Rd-Brampton-ON-L6Y-6E4/2062502115_zpid/,"27 Aspen Hills Rd, Brampton, ON L6Y 6E4",Brampton,L6Y6E4,3,3,1549000,43.690056,-79.82278,SINGLE_FAMILY
1107,https://photos.zillowstatic.com/fp/a0e456d6da4d31899a5e41f4cf2cc9ca-p_e.jpg,https://www.zillow.com/homedetails/13-Ferncroft-Pl-Brampton-ON-L7A-3C8/2062650322_zpid/,"13 Ferncroft Pl, Brampton, ON L7A 3C8",Brampton,L7A3C8,4,4,1549900,43.68689,-79.815895,SINGLE_FAMILY
1108,https://photos.zillowstatic.com/fp/f9ba6ee52f4b86cec83bd517d7d80a7e-p_e.jpg,https://www.zillow.com/homedetails/2-Langley-Pl-Brampton-ON-L6S-3Z9/2063105543_zpid/,"2 Langley Pl, Brampton, ON L6S 3Z9",Brampton,L6S3Z9,4,4,1549900,43.750057,-79.78153,SINGLE_FAMILY
1109,https://photos.zillowstatic.com/fp/edd70c99b89d93b1c9cb7a4be24eb58f-p_e.jpg,https://www.zillow.com/homedetails/20-Adamsville-Rd-Brampton-ON-L6X-1H7/2062754546_zpid/,"20 Adamsville Rd, Brampton, ON L6X 1H7",Brampton,L6X1H7,5,5,1549900,0,0,SINGLE_FAMILY
1110,https://photos.zillowstatic.com/fp/7b7e8b8d175b797aed907e86717ea20e-p_e.jpg,https://www.zillow.com/homedetails/87-Seaborn-Rd-Brampton-ON-L6V-2C2/2072605399_zpid/,"87 Seaborn Rd, Brampton, ON L6V 2C2",Brampton,L6V2C2,4,6,1550000,43.671173,-79.809975,SINGLE_FAMILY
1111,https://photos.zillowstatic.com/fp/977e9c056b160f9044e1201a784311a1-p_e.jpg,https://www.zillow.com/homedetails/118-Griselda-Cres-Brampton-ON-L6S-1M3/2063465445_zpid/,"118 Griselda Cres, Brampton, ON L6S 1M3",Brampton,L6S1M3,3,2,1551000,43.73335,-79.76039,SINGLE_FAMILY
1112,https://photos.zillowstatic.com/fp/f3372e4fe27ea1f96837246d43c0d002-p_e.jpg,https://www.zillow.com/homedetails/29-Fallstar-Cres-Brampton-ON-L7A-2J6/2065418944_zpid/,"29 Fallstar Cres, Brampton, ON L7A 2J6",Brampton,L7A2J6,4,4,1559888,43.77485,-79.72466,SINGLE_FAMILY
1113,https://photos.zillowstatic.com/fp/dde37ebc27258261d0554e34577160fc-p_e.jpg,https://www.zillow.com/homedetails/34-Trewartha-Cres-Brampton-ON-L6Z-1X4/2062739979_zpid/,"34 Trewartha Cres, Brampton, ON L6Z 1X4",Brampton,L6Z1X4,3,2,1570000,43.628006,-79.76621,SINGLE_FAMILY
1114,https://photos.zillowstatic.com/fp/856adfc37fc6d230f99ac73635ab88b0-p_e.jpg,https://www.zillow.com/homedetails/7734-Creditview-Rd-Brampton-ON-L6Y-0G5/2062627409_zpid/,"7734 Creditview Rd, Brampton, ON L6Y 0G5",Brampton,L6Y0G5,3,3,1579000,0,0,SINGLE_FAMILY
1115,https://photos.zillowstatic.com/fp/141b6039120be3c039ce48e03c4869d2-p_e.jpg,https://www.zillow.com/homedetails/172-Binder-Twine-Trl-Brampton-ON-L6X-4V6/2062584785_zpid/,"172 Binder Twine Trl, Brampton, ON L6X 4V6",Brampton,L6X4V6,3,4,1579900,0,0,SINGLE_FAMILY
1116,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=43.7269287109375,-79.7364730834961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=HURI-7hFxBKVYAP2M89WrgQQzYs=",https://www.zillow.com/homedetails/48-Maidstone-Cres-Brampton-ON-L6S-2Z5/2065798576_zpid/,"48 Maidstone Cres, Brampton, ON L6S 2Z5",Brampton,L6S2Z5,6,4,1589000,43.717873,-79.737625,SINGLE_FAMILY
1117,https://photos.zillowstatic.com/fp/606f671217a52cc4e5fe3eb29ccd573b-p_e.jpg,https://www.zillow.com/homedetails/62-Lake-Louise-Dr-Brampton-ON-L6X-4Y6/2062760470_zpid/,"62 Lake Louise Dr, Brampton, ON L6X 4Y6",Brampton,L6X4Y6,3,2,1594000,43.77801,-79.75366,SINGLE_FAMILY
1118,https://photos.zillowstatic.com/fp/1ce62d115ac1980bc9fbc989b9e224de-p_e.jpg,https://www.zillow.com/homedetails/135-Mill-St-S-Brampton-ON-L6X-2P1/2063396416_zpid/,"135 Mill St S, Brampton, ON L6X 2P1",Brampton,L6X2P1,5,8,1599000,43.756836,-79.72777,SINGLE_FAMILY
1119,https://photos.zillowstatic.com/fp/4630930d912d6c187fce73c32d2b567b-p_e.jpg,https://www.zillow.com/homedetails/36-Worthington-Ave-Brampton-ON-L7A-1M9/2062574507_zpid/,"36 Worthington Ave, Brampton, ON L7A 1M9",Brampton,L7A1M9,3,3,1599000,43.71371,-79.73997,SINGLE_FAMILY
1120,https://photos.zillowstatic.com/fp/716b89fbc86bf3c50dd040c7c4d27d92-p_e.jpg,https://www.zillow.com/homedetails/99-Dawson-Cres-Brampton-ON-L6V-3M6/2063082900_zpid/,"99 Dawson Cres, Brampton, ON L6V 3M6",Brampton,L6V3M6,3,2,1599000,43.738747,-79.80576,SINGLE_FAMILY
1121,https://photos.zillowstatic.com/fp/0218ed718c7e8e5fb22538967299706e-p_e.jpg,https://www.zillow.com/homedetails/12-Fidelity-Ave-Brampton-ON-L7A-2S6/2062698433_zpid/,"12 Fidelity Ave, Brampton, ON L7A 2S6",Brampton,L7A2S6,3,3,1599000,43.644638,-79.74464,SINGLE_FAMILY
1122,https://photos.zillowstatic.com/fp/98bed6a533fb54cc3a4ecf29ffcee875-p_e.jpg,https://www.zillow.com/homedetails/22-Chestnut-Ave-Brampton-ON-L6X-2A5/2071817319_zpid/,"22 Chestnut Ave, Brampton, ON L6X 2A5",Brampton,L6X2A5,4,2,1599000,43.642857,-79.75621,SINGLE_FAMILY
1123,https://photos.zillowstatic.com/fp/f06e66affb440177231ead99987c677b-p_e.jpg,https://www.zillow.com/homedetails/51-Elbern-Markell-Dr-Brampton-ON-L6X-2X6/2065763254_zpid/,"51 Elbern Markell Dr, Brampton, ON L6X 2X6",Brampton,L6X2X6,5,6,1599900,43.698784,-79.81802,SINGLE_FAMILY
1124,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=43.71756362915039,-79.72647857666016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=TurtPcO-71sKLblqpYcjQysIvrE=",https://www.zillow.com/homedetails/24-Hanover-Rd-806-Brampton-ON-L6S-5K8/2065798589_zpid/,"24 Hanover Rd #806, Brampton, ON L6S 5K8",Brampton,L6S5K8,1,1,1599900,43.77255,-79.73625,SINGLE_FAMILY
1125,https://photos.zillowstatic.com/fp/b00404070c4b9e9503588654a0b52eea-p_e.jpg,https://www.zillow.com/homedetails/66-Ebury-Dr-Brampton-ON-L6X-5M7/2065418936_zpid/,"66 Ebury Dr, Brampton, ON L6X 5M7",Brampton,L6X5M7,3,3,1599900,43.770023,-79.71908,SINGLE_FAMILY
1126,https://photos.zillowstatic.com/fp/3561e6c117341ea3f28bde976726fda9-p_e.jpg,https://www.zillow.com/homedetails/200-Cresthaven-Rd-88-Brampton-ON-L7A-1J5/2062849031_zpid/,"200 Cresthaven Rd #88, Brampton, ON L7A 1J5",Brampton,L7A1J5,3,2,1629000,43.748737,-79.7327,SINGLE_FAMILY
1127,https://photos.zillowstatic.com/fp/fd7e842324d9ca21c237c91a81d1acc5-p_e.jpg,https://www.zillow.com/homedetails/5-Wainwright-Dr-Brampton-ON-L7A-4Y6/2063304707_zpid/,"5 Wainwright Dr, Brampton, ON L7A 4Y6",Brampton,L7A4Y6,5,5,1650900,0,0,SINGLE_FAMILY
1128,https://photos.zillowstatic.com/fp/27d295489219ab87e1a914ac47298f7f-p_e.jpg,https://www.zillow.com/homedetails/20-Sliprock-Cres-LY6-0W7-Brampton-ON-L6Y-0W7/2062685892_zpid/,"20 Sliprock Cres #LY6-0W7, Brampton, ON L6Y 0W7",Brampton,L6Y0W7,4,4,1669000,43.76276,-79.783035,SINGLE_FAMILY
1129,https://photos.zillowstatic.com/fp/6c585efc3b6968698f1738392bea4e21-p_e.jpg,https://www.zillow.com/homedetails/63-Lord-Simcoe-Dr-Brampton-ON-L6S-5G7/2067003849_zpid/,"63 Lord Simcoe Dr, Brampton, ON L6S 5G7",Brampton,L6S5G7,4,4,1679000,43.792316,-79.74726,SINGLE_FAMILY
1130,https://photos.zillowstatic.com/fp/db750a5c3b8cf78ed29479ef5eb34339-p_e.jpg,https://www.zillow.com/homedetails/14-Crosswood-Ln-Brampton-ON-L6V-3M2/2062694055_zpid/,"14 Crosswood Ln, Brampton, ON L6V 3M2",Brampton,L6V3M2,3,2,1690000,43.74892,-79.730446,SINGLE_FAMILY
1131,https://photos.zillowstatic.com/fp/bbfd1009514a7651e0cd9ff610ac3b4f-p_e.jpg,https://www.zillow.com/homedetails/80-Natronia-Trl-Brampton-ON-L6P-3N8/2063598166_zpid/,"80 Natronia Trl, Brampton, ON L6P 3N8",Brampton,L6P3N8,4,3,1699000,43.678528,-79.753105,SINGLE_FAMILY
1132,https://photos.zillowstatic.com/fp/a1323734ed0b69b918bbbb603ccd24ad-p_e.jpg,https://www.zillow.com/homedetails/31-Farmington-Dr-Brampton-ON-L6W-2V3/2062505486_zpid/,"31 Farmington Dr, Brampton, ON L6W 2V3",Brampton,L6W2V3,4,3,1699000,43.7678,-79.745514,SINGLE_FAMILY
1133,https://photos.zillowstatic.com/fp/0d2ae8c59d301cbbffc1a3e599ed3d9c-p_e.jpg,https://www.zillow.com/homedetails/41-Braemore-Rd-Brampton-ON-L6X-1E4/2071799483_zpid/,"41 Braemore Rd, Brampton, ON L6X 1E4",Brampton,L6X1E4,4,4,1699000,43.774387,-79.73871,SINGLE_FAMILY
1134,https://photos.zillowstatic.com/fp/d4902e77d2b0dee4bc2e4c9387c62707-p_e.jpg,https://www.zillow.com/homedetails/16-Piccolo-Wood-Brampton-ON-L6S-5C3/2063044619_zpid/,"16 Piccolo Wood, Brampton, ON L6S 5C3",Brampton,L6S5C3,4,4,1699000,43.708702,-79.835,SINGLE_FAMILY
1135,https://photos.zillowstatic.com/fp/ed9bd43bbe43af7e5037162ad5adcb19-p_e.jpg,https://www.zillow.com/homedetails/68-Mullis-Cres-Brampton-ON-L6Y-4S9/2064317593_zpid/,"68 Mullis Cres, Brampton, ON L6Y 4S9",Brampton,L6Y4S9,3,3,1699900,43.666046,-79.800064,SINGLE_FAMILY
1136,https://photos.zillowstatic.com/fp/43fad42e3f9d43330e0f077ff9404cf8-p_e.jpg,https://www.zillow.com/homedetails/75-Mikado-Cres-Brampton-ON-L6S-3R5/2063397238_zpid/,"75 Mikado Cres, Brampton, ON L6S 3R5",Brampton,L6S3R5,4,3,1699990,43.691597,-79.85718,SINGLE_FAMILY
1137,https://photos.zillowstatic.com/fp/d9702467640778281653bc42c6efbf81-p_e.jpg,https://www.zillow.com/homedetails/67-Laurelcrest-St-Brampton-ON-L6S-5W3/2064119266_zpid/,"67 Laurelcrest St, Brampton, ON L6S 5W3",Brampton,L6S5W3,4,4,1699999,43.77151,-79.71861,SINGLE_FAMILY
1138,https://photos.zillowstatic.com/fp/e14a2d3f116c3b236ba34bda23d6eaa4-p_e.jpg,https://www.zillow.com/homedetails/13-Treasure-Dr-Brampton-ON-L7A-3L1/2062553539_zpid/,"13 Treasure Dr, Brampton, ON L7A 3L1",Brampton,L7A3L1,2,3,1699999,43.713966,-79.73055,SINGLE_FAMILY
1139,https://photos.zillowstatic.com/fp/85c279f82e2d533e76fa059b5cddba19-p_e.jpg,https://www.zillow.com/homedetails/16-Chevrolet-Dr-Brampton-ON-L7A-3C5/2063598257_zpid/,"16 Chevrolet Dr, Brampton, ON L7A 3C5",Brampton,L7A3C5,4,3,1699999,43.69628,-79.8353,SINGLE_FAMILY
1140,https://photos.zillowstatic.com/fp/1a8df9f60dc6f865b6decd822e0a3e97-p_e.jpg,https://www.zillow.com/homedetails/17-Bruce-Beer-Dr-Brampton-ON-L6V-2W7/2075579978_zpid/,"17 Bruce Beer Dr, Brampton, ON L6V 2W7",Brampton,L6V2W7,3,3,1700000,43.670967,-79.75769,SINGLE_FAMILY
1141,https://photos.zillowstatic.com/fp/a0aaa0dd9611ddec033df6da1aea37d4-p_e.jpg,https://www.zillow.com/homedetails/83-Leadership-Dr-Brampton-ON-L6Y-5T4/2063038645_zpid/,"83 Leadership Dr, Brampton, ON L6Y 5T4",Brampton,L6Y5T4,4,5,1749000,43.63689,-79.807396,SINGLE_FAMILY
1142,https://photos.zillowstatic.com/fp/339960e16c62084fd41284a22d75a166-p_e.jpg,https://www.zillow.com/homedetails/101-Dunlop-Ct-Brampton-ON-L6X-5A6/2062459112_zpid/,"101 Dunlop Ct, Brampton, ON L6X 5A6",Brampton,L6X5A6,2,3,1749000,43.721,-79.832436,SINGLE_FAMILY
1143,https://photos.zillowstatic.com/fp/025f97331f8e692bb9854a13eda8be25-p_e.jpg,https://www.zillow.com/homedetails/8-Armani-Ln-Brampton-ON-L6P-2K2/2062908421_zpid/,"8 Armani Ln, Brampton, ON L6P 2K2",Brampton,L6P2K2,4,5,1749000,43.66481,-79.75368,SINGLE_FAMILY
1144,https://photos.zillowstatic.com/fp/4259c875049a50d949a718bbc8e640d1-p_e.jpg,https://www.zillow.com/homedetails/26-Hanover-Rd-306-Brampton-ON-L6S-4T2/2063304550_zpid/,"26 Hanover Rd #306, Brampton, ON L6S 4T2",Brampton,L6S4T2,2,2,1749900,43.815197,-79.72736,SINGLE_FAMILY
1145,https://photos.zillowstatic.com/fp/a8fcc021d0f0524c5854eab6841ea7c4-p_e.jpg,https://www.zillow.com/homedetails/42-Customline-Dr-Brampton-ON-L7A-3C2/2063001349_zpid/,"42 Customline Dr, Brampton, ON L7A 3C2",Brampton,L7A3C2,5,5,1749999,43.748627,-79.75858,SINGLE_FAMILY
