listing image,listing url,full address,zipcode,latitude,longitude
https://photos.zillowstatic.com/fp/1d53575b0df095fa76cfacc085135868-p_e.jpg,https://www.zillow.com/homedetails/9-Juniper-Cres-Brampton-ON-L6S-1J9/2062644475_zpid/,"9 Juniper Cres, Brampton, ON L6S 1J9",L6S1J9,43.669823,-79.82509
https://photos.zillowstatic.com/fp/03f71dfda5bc098b9e2dc20ed00868b9-p_e.jpg,https://www.zillow.com/homedetails/27-Wellsprings-Dr-Brampton-ON-L6V-4S5/2086647301_zpid/,"27 Wellsprings Dr, Brampton, ON L6V 4S5",L6V4S5,43.68557,-79.82248
https://photos.zillowstatic.com/fp/dbd945371b7a3668c8f85935967c10de-p_e.jpg,https://www.zillow.com/homedetails/1A-Sophia-St-Brampton-ON-L6V-1T8/2062507802_zpid/,"1A Sophia St, Brampton, ON L6V 1T8",L6V1T8,43.77432,-79.66167
https://photos.zillowstatic.com/fp/fe8e8df3a12ef94f13d1d12c8a8ed6ea-p_e.jpg,https://www.zillow.com/homedetails/40-Faders-Dr-Brampton-ON-L7A-4Y2/2072103422_zpid/,"40 Faders Dr, Brampton, ON L7A 4Y2",L7A4Y2,43.685917,-79.7478
https://photos.zillowstatic.com/fp/72da10b3a4c67030799c52165344b095-p_e.jpg,https://www.zillow.com/homedetails/97-Elizabeth-St-S-Brampton-ON-L6Y-1R4/2062500085_zpid/,"97 Elizabeth St S, Brampton, ON L6Y 1R4",L6Y1R4,43.714462,-79.827126
https://photos.zillowstatic.com/fp/60a5779c845d1558794aa786f17ec985-p_e.jpg,https://www.zillow.com/homedetails/22-Hartnell-Sq-Brampton-ON-L6S-5W9/2080850173_zpid/,"22 Hartnell Sq, Brampton, ON L6S 5W9",L6S5W9,43.739,-79.75189
https://photos.zillowstatic.com/fp/2a6dd02559db678426fde3ff96ff1495-p_e.jpg,https://www.zillow.com/homedetails/22-Farthingale-Cres-Brampton-ON-L7A-1R3/2062466272_zpid/,"22 Farthingale Cres, Brampton, ON L7A 1R3",L7A1R3,43.69287,-79.82618
https://photos.zillowstatic.com/fp/d39081df2b0621384d42bf9c3b127c93-p_e.jpg,https://www.zillow.com/homedetails/33-Pleasantview-Ave-Brampton-ON-L6X-1W6/2063186895_zpid/,"33 Pleasantview Ave, Brampton, ON L6X 1W6",L6X1W6,43.768436,-79.71908
https://photos.zillowstatic.com/fp/c61a1edab0b4499d9de872d6fd1529bd-p_e.jpg,https://www.zillow.com/homedetails/19-Scottsdale-Ct-Brampton-ON-L6W-3R8/2063229705_zpid/,"19 Scottsdale Ct, Brampton, ON L6W 3R8",L6W3R8,43.730213,-79.82272
https://photos.zillowstatic.com/fp/b545952950755dbd3f9f572afe4c8b16-p_e.jpg,https://www.zillow.com/homedetails/32-Todmorden-Dr-Brampton-ON-L7A-1M6/2083293059_zpid/,"32 Todmorden Dr, Brampton, ON L7A 1M6",L7A1M6,43.68019,-79.755775
https://photos.zillowstatic.com/fp/e32380a9d1f49589dc6e83d5d302c1da-p_e.jpg,https://www.zillow.com/homedetails/62-Sutherland-Ave-Brampton-ON-L6V-2H7/2062435673_zpid/,"62 Sutherland Ave, Brampton, ON L6V 2H7",L6V2H7,43.68104,-79.82573
https://photos.zillowstatic.com/fp/7fb93cb4e0c5eee744bce1edd8452c0b-p_e.jpg,https://www.zillow.com/homedetails/30-Parkway-Ave-Brampton-ON-L6X-2G4/2062435631_zpid/,"30 Parkway Ave, Brampton, ON L6X 2G4",L6X2G4,43.717472,-79.78297
https://photos.zillowstatic.com/fp/fd3f67f03df1a48df939f227b27b68b3-p_e.jpg,https://www.zillow.com/homedetails/73-Addington-Cres-N-Brampton-ON-L6T-2R4/2067587935_zpid/,"73 Addington Cres N, Brampton, ON L6T 2R4",L6T2R4,43.673615,-79.73857
https://photos.zillowstatic.com/fp/e38b3c4bdc7f5cadfb7cec55c2641323-p_e.jpg,https://www.zillow.com/homedetails/9-Havenbrook-Ct-Brampton-ON-L6S-2B4/2062747192_zpid/,"9 Havenbrook Ct, Brampton, ON L6S 2B4",L6S2B4,43.628014,-79.795555
https://photos.zillowstatic.com/fp/469bb97423f1d7dab0e09737c7360786-p_e.jpg,https://www.zillow.com/homedetails/6-Clyde-Rd-Brampton-ON-L6X-0L9/2062500065_zpid/,"6 Clyde Rd, Brampton, ON L6X 0L9",L6X0L9,43.67009,-79.783134
https://photos.zillowstatic.com/fp/139d42384e06208376d0909ee83b199e-p_e.jpg,https://www.zillow.com/homedetails/64-Schooner-Dr-Brampton-ON-L7A-3H6/2070781750_zpid/,"64 Schooner Dr, Brampton, ON L7A 3H6",L7A3H6,43.656097,-79.749084
https://photos.zillowstatic.com/fp/5cdb5ceb03792b37bc15cd9cbf96022f-p_e.jpg,https://www.zillow.com/homedetails/26-Edsel-Rd-Brampton-ON-L7A-4K6/2063238478_zpid/,"26 Edsel Rd, Brampton, ON L7A 4K6",L7A4K6,43.66207,-79.76665
https://photos.zillowstatic.com/fp/4a85452fdeb3b950c6ed5fc6978c40bc-p_e.jpg,https://www.zillow.com/homedetails/33-Thornbush-Blvd-Brampton-ON-L7A-0K5/2062684325_zpid/,"33 Thornbush Blvd, Brampton, ON L7A 0K5",L7A0K5,43.71315,-79.77899
https://photos.zillowstatic.com/fp/32064234df49369bd025c7bca6b898f7-p_e.jpg,https://www.zillow.com/homedetails/10-Merrydale-Ct-Brampton-ON-L6P-0H4/2063236729_zpid/,"10 Merrydale Ct, Brampton, ON L6P 0H4",L6P0H4,43.681183,-79.8086
https://photos.zillowstatic.com/fp/f927d955cee0b318c66f2f9f04b978c5-p_e.jpg,https://www.zillow.com/homedetails/2-Leo-Austin-Rd-Brampton-ON-L6P-4C2/2086068991_zpid/,"2 Leo Austin Rd, Brampton, ON L6P 4C2",L6P4C2,43.71628,-79.75971
"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=43.664852142333984,-79.7737045288086&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=InDZn7vslxpAVPmmFKkGYRwWRWI=",https://www.zillow.com/homedetails/38-Kitto-Ct-Brampton-ON-L6Y-5B1/2063302473_zpid/,"38 Kitto Ct, Brampton, ON L6Y 5B1",L6Y5B1,43.75499,-79.741936
https://photos.zillowstatic.com/fp/a7e9cfb262483079f06b096da8d1d08e-p_e.jpg,https://www.zillow.com/homedetails/49-Royal-West-Dr-Brampton-ON-L6X-2M2/2062478635_zpid/,"49 Royal West Dr, Brampton, ON L6X 2M2",L6X2M2,43.7264,-79.8295
https://photos.zillowstatic.com/fp/50cf00fb1caef8af85353dceedd15aa5-p_e.jpg,https://www.zillow.com/homedetails/44-Templehill-Rd-Brampton-ON-L6R-3S6/2062481174_zpid/,"44 Templehill Rd, Brampton, ON L6R 3S6",L6R3S6,43.706306,-79.71033
https://photos.zillowstatic.com/fp/fb940176e09985810dd9dc303f0fd659-p_e.jpg,https://www.zillow.com/homedetails/105-Madoc-Dr-Brampton-ON-L6V-2A5/2063199329_zpid/,"105 Madoc Dr, Brampton, ON L6V 2A5",L6V2A5,43.71768,-79.74558
https://photos.zillowstatic.com/fp/f31e7be530d072dce9ab99dc9eb6419c-p_e.jpg,https://www.zillow.com/homedetails/1-Messina-Ave-Brampton-ON-L6Y-0M6/2071817961_zpid/,"1 Messina Ave, Brampton, ON L6Y 0M6",L6Y0M6,43.71981,-79.791954
https://photos.zillowstatic.com/fp/dfaa2a0ae21fd49f61888fb24519640a-p_e.jpg,https://www.zillow.com/homedetails/54-Silent-Pond-Cres-Brampton-ON-L6V-4R6/2063209095_zpid/,"54 Silent Pond Cres, Brampton, ON L6V 4R6",L6V4R6,43.732376,-79.82728
https://photos.zillowstatic.com/fp/b8d0ee5765cbf33f821d1eb87c40bc88-p_e.jpg,https://www.zillow.com/homedetails/26-Horatio-Ct-Brampton-ON-L6S-1X8/2062528375_zpid/,"26 Horatio Ct, Brampton, ON L6S 1X8",L6S1X8,43.72091,-79.70404
https://photos.zillowstatic.com/fp/61053fe6cd2a858af499abf23d83816c-p_e.jpg,https://www.zillow.com/homedetails/51-Upper-Highlands-Dr-Brampton-ON-L6Z-4V9/2062761570_zpid/,"51 Upper Highlands Dr, Brampton, ON L6Z 4V9",L6Z4V9,43.782143,-79.673004
https://photos.zillowstatic.com/fp/f5e1f994a321164fec6ca347390a23b9-p_e.jpg,https://www.zillow.com/homedetails/45-West-St-Brampton-ON-L6X-1V8/2062740671_zpid/,"45 West St, Brampton, ON L6X 1V8",L6X1V8,43.69384,-79.774185
https://photos.zillowstatic.com/fp/6d4d70d4e29989058656b9af47456295-p_e.jpg,https://www.zillow.com/homedetails/31-Louvain-Dr-Brampton-ON-L6P-1W7/2062944170_zpid/,"31 Louvain Dr, Brampton, ON L6P 1W7",L6P1W7,43.719967,-79.825195
https://photos.zillowstatic.com/fp/048880ac6cce35c631d9ef27678096c6-p_e.jpg,https://www.zillow.com/homedetails/36-Nimrod-Cres-Brampton-ON-L6S-4V3/2062580533_zpid/,"36 Nimrod Cres, Brampton, ON L6S 4V3",L6S4V3,43.746964,-79.73911
https://photos.zillowstatic.com/fp/c55b5f4d10b0ddb442420dd53752ea00-p_e.jpg,https://www.zillow.com/homedetails/31-Kanashiro-St-Brampton-ON-L6P-1G8/2062435640_zpid/,"31 Kanashiro St, Brampton, ON L6P 1G8",L6P1G8,43.69008,-79.830444
https://photos.zillowstatic.com/fp/e04874e15677e7ea3efa78cb88cb509a-p_e.jpg,https://www.zillow.com/homedetails/76-Frederick-St-Brampton-ON-L6Y-1G8/2069234415_zpid/,"76 Frederick St, Brampton, ON L6Y 1G8",L6Y1G8,43.792084,-79.67049
https://photos.zillowstatic.com/fp/a68881c24b7b91cafb28326a1a8106a0-p_e.jpg,https://www.zillow.com/homedetails/28-Hybrid-St-Brampton-ON-L7A-0N2/2083732899_zpid/,"28 Hybrid St, Brampton, ON L7A 0N2",L7A0N2,43.723763,-79.81765
https://photos.zillowstatic.com/fp/54e2435e4048013ce563413f6972ab1d-p_e.jpg,https://www.zillow.com/homedetails/14-Cox-Cres-Brampton-ON-L6X-3H1/2062517250_zpid/,"14 Cox Cres, Brampton, ON L6X 3H1",L6X3H1,43.691765,-79.82523
https://photos.zillowstatic.com/fp/d5599aca1ed89ac188581d4090e04ca7-p_e.jpg,https://www.zillow.com/homedetails/58-Education-Rd-Brampton-ON-L6P-3P3/2062430988_zpid/,"58 Education Rd, Brampton, ON L6P 3P3",L6P3P3,43.700558,-79.82564
https://photos.zillowstatic.com/fp/f032f9999fe5b924d345dcf698e56492-p_e.jpg,https://www.zillow.com/homedetails/49-Pertosa-Dr-Brampton-ON-L6X-4W7/2062468957_zpid/,"49 Pertosa Dr, Brampton, ON L6X 4W7",L6X4W7,43.70206,-79.81278
https://photos.zillowstatic.com/fp/e58df9929b65ff7bdcd1baf53b239bd8-p_e.jpg,https://www.zillow.com/homedetails/451-Bartley-Bull-Pkwy-Brampton-ON-L6W-2M4/2064098501_zpid/,"451 Bartley Bull Pkwy, Brampton, ON L6W 2M4",L6W2M4,43.73985,-79.74443
https://photos.zillowstatic.com/fp/68373769673134010bd9b2e8c9ef3ba7-p_e.jpg,https://www.zillow.com/homedetails/122-Pappain-Cres-Brampton-ON-L7A-3J7/2062990762_zpid/,"122 Pappain Cres, Brampton, ON L7A 3J7",L7A3J7,43.7204,-79.75259
https://photos.zillowstatic.com/fp/0d844256e31e1e0945eb330bd9c8fc64-p_e.jpg,https://www.zillow.com/homedetails/12-Cachet-Ct-Brampton-ON-L6X-0X2/2062754515_zpid/,"12 Cachet Ct, Brampton, ON L6X 0X2",L6X0X2,43.67224,-79.79038
https://photos.zillowstatic.com/fp/72f0a269da0e162d9f8bc1b2ecec02e1-p_e.jpg,https://www.zillow.com/homedetails/51-Braidwood-Lake-Rd-Brampton-ON-L6Z-1R6/2062908417_zpid/,"51 Braidwood Lake Rd, Brampton, ON L6Z 1R6",L6Z1R6,43.67523,-79.7925
https://photos.zillowstatic.com/fp/d9bbd5c5f6df63e410a9c0d878982376-p_e.jpg,https://www.zillow.com/homedetails/10-Applegrove-Ct-Brampton-ON-L6R-2Y8/2065564193_zpid/,"10 Applegrove Ct, Brampton, ON L6R 2Y8",L6R2Y8,43.67992,-79.77319
https://photos.zillowstatic.com/fp/0859412b984d7e995ef185c9450ebcd6-p_e.jpg,https://www.zillow.com/homedetails/72-Russell-Creek-Dr-Brampton-ON-L6R-3Z3/2062671834_zpid/,"72 Russell Creek Dr, Brampton, ON L6R 3Z3",L6R3Z3,43.70922,-79.82427
https://photos.zillowstatic.com/fp/985778ed1e5efd391fccaff7c908ec6a-p_e.jpg,https://www.zillow.com/homedetails/23-Meadow-Glade-Rd-Brampton-ON-L6R-1Z6/2063465467_zpid/,"23 Meadow Glade Rd, Brampton, ON L6R 1Z6",L6R1Z6,43.734447,-79.83173
https://photos.zillowstatic.com/fp/a680129423a37141566a4620539e5fdd-p_e.jpg,https://www.zillow.com/homedetails/158-Vintage-Gate-Brampton-ON-L6X-5B3/2062622361_zpid/,"158 Vintage Gate, Brampton, ON L6X 5B3",L6X5B3,43.715664,-79.79464
https://photos.zillowstatic.com/fp/5ca8557762b3e9956d07c1a9624aa7b0-p_e.jpg,https://www.zillow.com/homedetails/94-Simmons-Blvd-Brampton-ON-L6V-3V6/2063141034_zpid/,"94 Simmons Blvd, Brampton, ON L6V 3V6",L6V3V6,43.68625,-79.79992
https://photos.zillowstatic.com/fp/3eaa0ab7976790a30a0a312095cbf444-p_e.jpg,https://www.zillow.com/homedetails/64-Fandango-Dr-Brampton-ON-L6X-0R4/2062649232_zpid/,"64 Fandango Dr, Brampton, ON L6X 0R4",L6X0R4,43.66038,-79.768394
https://photos.zillowstatic.com/fp/8b1fee2a488c60aee26782a5d0b8529d-p_e.jpg,https://www.zillow.com/homedetails/1-Sinatra-St-Brampton-ON-L6R-4B4/2063081869_zpid/,"1 Sinatra St, Brampton, ON L6R 4B4",L6R4B4,43.788605,-79.75102
https://photos.zillowstatic.com/fp/21209922f25a8ad61e0e4744e7f5b2e9-p_e.jpg,https://www.zillow.com/homedetails/54-Riverplace-Cres-Brampton-ON-L6P-2N3/2062507804_zpid/,"54 Riverplace Cres, Brampton, ON L6P 2N3",L6P2N3,43.63276,-79.7959
https://photos.zillowstatic.com/fp/199631c888bbce007b6496160df299f2-p_e.jpg,https://www.zillow.com/homedetails/60-Dewridge-Ct-Brampton-ON-L6R-3C1/2063075605_zpid/,"60 Dewridge Ct, Brampton, ON L6R 3C1",L6R3C1,43.70765,-79.81869
https://photos.zillowstatic.com/fp/da9e18767d3c0ff990afd404784606b5-p_e.jpg,https://www.zillow.com/homedetails/9-Chestermere-Cres-Brampton-ON-L7A-2A4/2062779324_zpid/,"9 Chestermere Cres, Brampton, ON L7A 2A4",L7A2A4,43.684185,-79.80335
https://photos.zillowstatic.com/fp/3c422a172ce24b34c136bf4d2631b425-p_e.jpg,https://www.zillow.com/homedetails/16-Links-Ln-Brampton-ON-L6Y-5H1/2063006790_zpid/,"16 Links Ln, Brampton, ON L6Y 5H1",L6Y5H1,43.729824,-79.8217
https://photos.zillowstatic.com/fp/ec199c5bc5964d2da14cc01a8e2fa167-p_e.jpg,https://www.zillow.com/homedetails/36-Blaketon-Ct-Brampton-ON-L6P-1K7/2064132420_zpid/,"36 Blaketon Ct, Brampton, ON L6P 1K7",L6P1K7,43.69457,-79.80585
https://photos.zillowstatic.com/fp/271c2b751aa9c9e620eb8c7662fc430d-p_e.jpg,https://www.zillow.com/homedetails/103-Miracle-Trl-Brampton-ON-L7A-0Y9/2065436570_zpid/,"103 Miracle Trl, Brampton, ON L7A 0Y9",L7A0Y9,43.65918,-79.75433
https://photos.zillowstatic.com/fp/d3553e52852d41564aa103b81c1a78fa-p_e.jpg,https://www.zillow.com/homedetails/12-Sheepberry-Ter-Brampton-ON-L7A-2B6/2062780266_zpid/,"12 Sheepberry Ter, Brampton, ON L7A 2B6",L7A2B6,43.673756,-79.72032
https://photos.zillowstatic.com/fp/4de376b388a0d1189ca2f54f4f60850d-p_e.jpg,https://www.zillow.com/homedetails/1-Gifford-Gate-Brampton-ON-L6R-0M4/2062480988_zpid/,"1 Gifford Gate, Brampton, ON L6R 0M4",L6R0M4,43.680035,-79.77067
https://photos.zillowstatic.com/fp/756578d14b3c86fb59c960c464ac819e-p_e.jpg,https://www.zillow.com/homedetails/7-Baha-Cres-Brampton-ON-L7A-2J2/2062972221_zpid/,"7 Baha Cres, Brampton, ON L7A 2J2",L7A2J2,43.708473,-79.85018
https://photos.zillowstatic.com/fp/ec99e0b740ad35b61dc431880575c43e-p_e.jpg,https://www.zillow.com/homedetails/92-Ambleside-Dr-Brampton-ON-L6Y-1B9/2062510013_zpid/,"92 Ambleside Dr, Brampton, ON L6Y 1B9",L6Y1B9,43.797043,-79.7521
https://photos.zillowstatic.com/fp/6919338bfc2255c49ba76fa0bd70080c-p_e.jpg,https://www.zillow.com/homedetails/29-Sunnyview-Rd-Brampton-ON-L7A-3E4/2063782445_zpid/,"29 Sunnyview Rd, Brampton, ON L7A 3E4",L7A3E4,43.701237,-79.81184
https://photos.zillowstatic.com/fp/52caac94176b1bf14c8533d1a56fcf76-p_e.jpg,https://www.zillow.com/homedetails/11-Alboreto-Way-Brampton-ON-L6X-0N4/2063338470_zpid/,"11 Alboreto Way, Brampton, ON L6X 0N4",L6X0N4,43.796776,-79.66904
https://photos.zillowstatic.com/fp/0d3173021afbf359d6cd07133e6a4e7f-p_e.jpg,https://www.zillow.com/homedetails/200-Malta-Ave-TOWNHOUSE-63-Brampton-ON-L6Y-5B4/2063189772_zpid/,"200 Malta Ave TOWNHOUSE 63, Brampton, ON L6Y 5B4",L6Y5B4,43.71938,-79.73567
https://photos.zillowstatic.com/fp/b552a8e6f50ce9457b406b9e7c9fd8e2-p_e.jpg,https://www.zillow.com/homedetails/8-Tara-Park-Ct-Brampton-ON-L6V-3E4/2062602725_zpid/,"8 Tara Park Ct, Brampton, ON L6V 3E4",L6V3E4,43.694366,-79.83529
https://photos.zillowstatic.com/fp/4e2370df650acfddfc45638a4abc5644-p_e.jpg,https://www.zillow.com/homedetails/9-Amethyst-Cir-Brampton-ON-L6P-0Z7/2062907421_zpid/,"9 Amethyst Cir, Brampton, ON L6P 0Z7",L6P0Z7,43.72175,-79.73908
https://photos.zillowstatic.com/fp/5893833f72b4f8cefd7031e7352c4177-p_e.jpg,https://www.zillow.com/homedetails/120-Watsonbrook-Dr-Brampton-ON-L6R-0R4/2068742775_zpid/,"120 Watsonbrook Dr, Brampton, ON L6R 0R4",L6R0R4,43.68512,-79.82528
https://photos.zillowstatic.com/fp/ad3954d6ab8383a56f6cad63a7ec1b16-p_e.jpg,https://www.zillow.com/homedetails/12-Hiberton-Cres-Brampton-ON-L7A-3E2/2062481169_zpid/,"12 Hiberton Cres, Brampton, ON L7A 3E2",L7A3E2,43.69248,-79.83018
https://photos.zillowstatic.com/fp/e3f6f56ad621ca32207e75a4804ee914-p_e.jpg,https://www.zillow.com/homedetails/3-Nightjar-Dr-Brampton-ON-L7A-5A1/2063430492_zpid/,"3 Nightjar Dr, Brampton, ON L7A 5A1",L7A5A1,43.653027,-79.80948
https://photos.zillowstatic.com/fp/25e456aa0c1aea431c65c63056c1b456-p_e.jpg,https://www.zillow.com/homedetails/66-Jill-Cres-Brampton-ON-L6S-3J2/2069080843_zpid/,"66 Jill Cres, Brampton, ON L6S 3J2",L6S3J2,43.755272,-79.77491
https://photos.zillowstatic.com/fp/48451c9e372fc0193e7ee2e25cb6453f-p_e.jpg,https://www.zillow.com/homedetails/474-Father-Tobin-Rd-Brampton-ON-L6R-0S6/2062437584_zpid/,"474 Father Tobin Rd, Brampton, ON L6R 0S6",L6R0S6,43.77953,-79.701035
https://photos.zillowstatic.com/fp/67d8bcd6572783e532dfd8c95278f235-p_e.jpg,https://www.zillow.com/homedetails/44-Herringbone-Cres-Brampton-ON-L6P-4B8/2063274310_zpid/,"44 Herringbone Cres, Brampton, ON L6P 4B8",L6P4B8,43.761993,-79.76867
https://photos.zillowstatic.com/fp/75f6841e5cf98ac96d95a6a227ac7008-p_e.jpg,https://www.zillow.com/homedetails/50-Sahara-Trl-Brampton-ON-L6R-1P3/2062466275_zpid/,"50 Sahara Trl, Brampton, ON L6R 1P3",L6R1P3,43.732445,-79.77859
https://photos.zillowstatic.com/fp/4ffb292b181a34de7f03ca8f7872ffa6-p_e.jpg,https://www.zillow.com/homedetails/127-Passfield-Trl-Brampton-ON-L6P-1V1/2062460829_zpid/,"127 Passfield Trl, Brampton, ON L6P 1V1",L6P1V1,43.724552,-79.819145
https://photos.zillowstatic.com/fp/dbd945371b7a3668c8f85935967c10de-p_e.jpg,https://www.zillow.com/homedetails/128-Church-St-E-Brampton-ON-L6V-1G8/2062507808_zpid/,"128 Church St E, Brampton, ON L6V 1G8",L6V1G8,43.675076,-79.81238
https://photos.zillowstatic.com/fp/0e03c67700023412952b62401f7090b5-p_e.jpg,https://www.zillow.com/homedetails/82-Carleton-Pl-Brampton-ON-L6T-3Z4/2071882938_zpid/,"82 Carleton Pl, Brampton, ON L6T 3Z4",L6T3Z4,43.72415,-79.81952
https://photos.zillowstatic.com/fp/e11a8432f73998f9cd17a579e78e515f-p_e.jpg,https://www.zillow.com/homedetails/5-Braemore-Rd-Brampton-ON-L6X-1E4/2062430982_zpid/,"5 Braemore Rd, Brampton, ON L6X 1E4",L6X1E4,43.67578,-79.79239
https://photos.zillowstatic.com/fp/42480456ca1ec36546edb7f1cec2ed91-p_e.jpg,https://www.zillow.com/homedetails/49-Pellegrino-Rd-Brampton-ON-L7A-4V5/2062481179_zpid/,"49 Pellegrino Rd, Brampton, ON L7A 4V5",L7A4V5,43.787373,-79.66644
https://photos.zillowstatic.com/fp/b8ac49341f79137148742b040685896b-p_e.jpg,https://www.zillow.com/homedetails/36-Sandyshores-Dr-Brampton-ON-L6R-2H2/2062574500_zpid/,"36 Sandyshores Dr, Brampton, ON L6R 2H2",L6R2H2,43.65327,-79.72028
https://photos.zillowstatic.com/fp/c531d9418e258e98dd3a4f0e09fcc955-p_e.jpg,https://www.zillow.com/homedetails/15-Clarkson-Ct-Brampton-ON-L6T-1Z9/2062761562_zpid/,"15 Clarkson Ct, Brampton, ON L6T 1Z9",L6T1Z9,43.706947,-79.83082
https://photos.zillowstatic.com/fp/378a5d7e2cf98c534aa4cd5af78d3626-p_e.jpg,https://www.zillow.com/homedetails/4-Zamek-St-Brampton-ON-L6R-3V9/2062481161_zpid/,"4 Zamek St, Brampton, ON L6R 3V9",L6R3V9,43.721214,-79.77796
https://photos.zillowstatic.com/fp/6224c351548b286c81be6b454b04616b-p_e.jpg,https://www.zillow.com/homedetails/54-Bayhampton-Dr-Brampton-ON-L6P-2S7/2062922716_zpid/,"54 Bayhampton Dr, Brampton, ON L6P 2S7",L6P2S7,43.711395,-79.7332
https://photos.zillowstatic.com/fp/22118583c6ad3f321fe4ddc97b85bda9-p_e.jpg,https://www.zillow.com/homedetails/2-Kendra-Ct-Brampton-ON-L7A-1L8/2071856801_zpid/,"2 Kendra Ct, Brampton, ON L7A 1L8",L7A1L8,43.79205,-79.74249
https://photos.zillowstatic.com/fp/07f235ad35c09348d654641717cead29-p_e.jpg,https://www.zillow.com/homedetails/12-Pepperbush-Rd-Brampton-ON-L6P-2L2/2062497383_zpid/,"12 Pepperbush Rd, Brampton, ON L6P 2L2",L6P2L2,43.814194,-79.72423
https://photos.zillowstatic.com/fp/39eaf71b7698da3de0d911b263386556-p_e.jpg,https://www.zillow.com/homedetails/66-Coachlight-Cres-Brampton-ON-L6P-2Y8/2062589557_zpid/,"66 Coachlight Cres, Brampton, ON L6P 2Y8",L6P2Y8,43.7187,-79.7364
https://photos.zillowstatic.com/fp/195d2a9f8a53bddd8ebf01c29afb0705-p_e.jpg,https://www.zillow.com/homedetails/32-Newby-Ct-Brampton-ON-L6V-2R8/2062547323_zpid/,"32 Newby Ct, Brampton, ON L6V 2R8",L6V2R8,43.67157,-79.72536
https://photos.zillowstatic.com/fp/7edcfd171c26ac07ec98f73dcd730749-p_e.jpg,https://www.zillow.com/homedetails/100-Leeward-Dr-1809-Brampton-ON-L6S-5V9/2063001329_zpid/,"100 Leeward Dr #1809, Brampton, ON L6S 5V9",L6S5V9,43.72492,-79.81033
https://photos.zillowstatic.com/fp/8e89b0f3b99629cd50491b6705386b34-p_e.jpg,https://www.zillow.com/homedetails/13-Brinkley-Dr-Brampton-ON-L7A-1L8/2062468955_zpid/,"13 Brinkley Dr, Brampton, ON L7A 1L8",L7A1L8,43.690086,-79.79453
https://photos.zillowstatic.com/fp/a4cdd50ec60fbf39f84c454d3cf4f62c-p_e.jpg,https://www.zillow.com/homedetails/27-Aspen-Hills-Rd-Brampton-ON-L6Y-6E4/2062502115_zpid/,"27 Aspen Hills Rd, Brampton, ON L6Y 6E4",L6Y6E4,43.690056,-79.82278
https://photos.zillowstatic.com/fp/a0e456d6da4d31899a5e41f4cf2cc9ca-p_e.jpg,https://www.zillow.com/homedetails/13-Ferncroft-Pl-Brampton-ON-L7A-3C8/2062650322_zpid/,"13 Ferncroft Pl, Brampton, ON L7A 3C8",L7A3C8,43.68689,-79.815895
https://photos.zillowstatic.com/fp/f9ba6ee52f4b86cec83bd517d7d80a7e-p_e.jpg,https://www.zillow.com/homedetails/2-Langley-Pl-Brampton-ON-L6S-3Z9/2063105543_zpid/,"2 Langley Pl, Brampton, ON L6S 3Z9",L6S3Z9,43.750057,-79.78153
https://photos.zillowstatic.com/fp/7b7e8b8d175b797aed907e86717ea20e-p_e.jpg,https://www.zillow.com/homedetails/87-Seaborn-Rd-Brampton-ON-L6V-2C2/2072605399_zpid/,"87 Seaborn Rd, Brampton, ON L6V 2C2",L6V2C2,43.671173,-79.809975
https://photos.zillowstatic.com/fp/977e9c056b160f9044e1201a784311a1-p_e.jpg,https://www.zillow.com/homedetails/118-Griselda-Cres-Brampton-ON-L6S-1M3/2063465445_zpid/,"118 Griselda Cres, Brampton, ON L6S 1M3",L6S1M3,43.73335,-79.76039
https://photos.zillowstatic.com/fp/f3372e4fe27ea1f96837246d43c0d002-p_e.jpg,https://www.zillow.com/homedetails/29-Fallstar-Cres-Brampton-ON-L7A-2J6/2065418944_zpid/,"29 Fallstar Cres, Brampton, ON L7A 2J6",L7A2J6,43.77485,-79.72466
https://photos.zillowstatic.com/fp/dde37ebc27258261d0554e34577160fc-p_e.jpg,https://www.zillow.com/homedetails/34-Trewartha-Cres-Brampton-ON-L6Z-1X4/2062739979_zpid/,"34 Trewartha Cres, Brampton, ON L6Z 1X4",L6Z1X4,43.628006,-79.76621
https://photos.zillowstatic.com/fp/606f671217a52cc4e5fe3eb29ccd573b-p_e.jpg,https://www.zillow.com/homedetails/62-Lake-Louise-Dr-Brampton-ON-L6X-4Y6/2062760470_zpid/,"62 Lake Louise Dr, Brampton, ON L6X 4Y6",L6X4Y6,43.77801,-79.75366
https://photos.zillowstatic.com/fp/1ce62d115ac1980bc9fbc989b9e224de-p_e.jpg,https://www.zillow.com/homedetails/135-Mill-St-S-Brampton-ON-L6X-2P1/2063396416_zpid/,"135 Mill St S, Brampton, ON L6X 2P1",L6X2P1,43.756836,-79.72777
https://photos.zillowstatic.com/fp/4630930d912d6c187fce73c32d2b567b-p_e.jpg,https://www.zillow.com/homedetails/36-Worthington-Ave-Brampton-ON-L7A-1M9/2062574507_zpid/,"36 Worthington Ave, Brampton, ON L7A 1M9",L7A1M9,43.71371,-79.73997
